sample_in_window,time_seconds_in_window,absolute_time_seconds_in_recording,prob_Fpz,prob_Fp1,prob_Fp2,prob_AF3,prob_AF4,prob_AF7,prob_AF8,prob_Fz,prob_F1,prob_F2,prob_F3,prob_F4,prob_F5,prob_F6,prob_F7,prob_F8,prob_FCz,prob_FC1,prob_FC2,prob_FC3,prob_FC4,prob_FC5,prob_FC6,prob_FT7,prob_FT8,prob_Cz,prob_C1,prob_C2,prob_C3,prob_C4,prob_C5,prob_C6,prob_T7,prob_T8,prob_CP1,prob_CP2,prob_CP3,prob_CP4,prob_CP5,prob_CP6,prob_TP7,prob_TP8,prob_Pz,prob_P3,prob_P4,prob_P5,prob_P6,prob_P7,prob_P8,prob_POz,prob_PO3,prob_PO4,prob_PO5,prob_PO6,prob_PO7,prob_PO8,prob_Oz,prob_O1,prob_O2
1798,7.192,313.192,0.0060734567,0.93128425,0.93922424,0.0028274069,0.0016212157,0.0013674593,0.0033914524,0.82445526,0.0060714935,0.0069135223,0.874703,0.81992793,0.0015945907,0.017528746,0.9622476,0.8894942,0.0009186386,0.0009179639,0.0003716429,0.00029891473,0.00066650123,0.00022253768,0.00018178571,0.0013174965,0.049864233,0.046965066,0.00033137624,0.011720064,0.5645844,0.119554125,0.0011566591,0.05444593,0.96800673,0.88309735,5.0512605e-05,0.00029552402,0.0044640256,0.0021708081,0.0002332399,0.0005864928,0.0009786596,0.0013058013,0.0018590533,0.0020084747,0.0037265935,0.0016765369,0.0018517051,0.0757163,0.04764775,0.0012440605,0.0018501793,0.004613911,0.0025679169,0.0021800492,0.004074712,0.004535974,0.0048153754,0.010252685,0.005949129
1799,7.196,313.196,0.00584335,0.9335367,0.94004196,0.002839196,0.0015968052,0.0012667105,0.0032740186,0.8340006,0.0061300136,0.0069269906,0.87984276,0.8239992,0.0015258532,0.018624203,0.96163857,0.8816255,0.0010269617,0.0009785299,0.00037931403,0.0003052718,0.00061419996,0.0002313337,0.00016191963,0.0010043738,0.05376504,0.041441128,0.00027422738,0.010990425,0.5887824,0.10339012,0.0010344929,0.061521363,0.9683492,0.8905992,4.4300497e-05,0.00027908053,0.0043481356,0.0020927894,0.00021557398,0.00060042134,0.0011074471,0.0013084848,0.0018976642,0.0021208762,0.003778383,0.0014943391,0.0019315447,0.078155205,0.049824066,0.0011516984,0.0015780953,0.00368848,0.0022353204,0.0019642604,0.0035534864,0.0039571924,0.004729038,0.010415502,0.0061594043
1800,7.2,313.2,0.0059538507,0.93460387,0.9403043,0.0028823467,0.0017116276,0.0012866888,0.0034277725,0.84344256,0.006828413,0.008081164,0.88221514,0.82936096,0.0014972925,0.02016223,0.961328,0.8796358,0.0010215353,0.0010652584,0.00040604555,0.0003005539,0.0005944709,0.0002367973,0.000147809,0.0008381634,0.060496315,0.04150207,0.00021680207,0.009950708,0.59586483,0.09706813,0.00086190033,0.05558579,0.9672546,0.88580763,3.9994982e-05,0.00025852697,0.0037766993,0.0018138904,0.00019911857,0.0005747492,0.0011377204,0.0011896964,0.0018029492,0.0021281606,0.0038334723,0.0013381871,0.001763379,0.07384895,0.05137963,0.0010334965,0.00140531,0.0031292127,0.0019196961,0.0018428909,0.0032088629,0.0035978837,0.0046803807,0.010124757,0.0066154236
1801,7.204,313.204,0.0060004606,0.9375106,0.9425166,0.002999643,0.001868246,0.0014034042,0.0037269033,0.8568425,0.007190917,0.008323312,0.88567734,0.8385969,0.0014304747,0.018797627,0.960771,0.88170207,0.0011395823,0.0010292615,0.0003962111,0.0002710117,0.000571056,0.00023200894,0.00012667276,0.0006747208,0.06027379,0.04499061,0.00017488636,0.008328663,0.60331905,0.098854505,0.0008175646,0.045512423,0.9664184,0.8862973,3.6241472e-05,0.00022426642,0.0031421771,0.0016107968,0.00018197387,0.00057031494,0.00114211,0.0011751938,0.0017689789,0.0022655332,0.0039910213,0.0013605788,0.0018962206,0.0773865,0.050575554,0.0009875529,0.0013769803,0.0028766254,0.0018046646,0.0017819325,0.0030385647,0.003652617,0.0046899286,0.010772009,0.0068715247
1802,7.208,313.208,0.0058158915,0.9407662,0.9455704,0.003128817,0.0019791373,0.0016456295,0.004230571,0.8638061,0.0071207443,0.008372294,0.88737494,0.8511591,0.0013070742,0.016425774,0.9594574,0.87853557,0.0011838672,0.00094451243,0.00035221575,0.00023205252,0.00054577296,0.00020428083,0.00011184308,0.0005387764,0.051276613,0.0516478,0.00015008979,0.0075438097,0.6212114,0.11355081,0.00085118023,0.034968678,0.96516246,0.8952491,3.1696185e-05,0.00020940155,0.0026458774,0.001390301,0.00016906913,0.0005444415,0.0011490285,0.0013459822,0.001799144,0.0022357714,0.0041665887,0.0014538558,0.001968819,0.08567454,0.05342579,0.0010133398,0.0014016757,0.0026973663,0.0017894887,0.0019204636,0.0034484973,0.0039062314,0.0051215757,0.010713314,0.0075835404
1803,7.212,313.212,0.0060887258,0.94276893,0.9478586,0.0032770077,0.0021135723,0.0017515619,0.004729967,0.8728631,0.0071109845,0.008185057,0.8893323,0.8606889,0.0012694232,0.016068453,0.9587222,0.8705711,0.0013896418,0.0009298885,0.00034164172,0.00023748218,0.0005553579,0.00018358631,0.00010362717,0.00048813067,0.048049957,0.0603604,0.00012923453,0.0063317656,0.6287864,0.12813129,0.000794899,0.026319498,0.9649357,0.90598965,2.7921838e-05,0.00016630212,0.0022456762,0.0013343367,0.00016222034,0.0005221288,0.0011140762,0.0013761813,0.001851468,0.0024534576,0.0048010554,0.0016044651,0.001887951,0.08435082,0.05955301,0.0011304473,0.0014471903,0.0028593726,0.0020200154,0.0020091725,0.00379814,0.0045091636,0.005702862,0.011994251,0.007720364
1804,7.216,313.216,0.006398235,0.94363165,0.9481368,0.0035219924,0.002335337,0.0016944427,0.004988337,0.8724938,0.007770158,0.0082702525,0.8874483,0.86364275,0.0013008942,0.017384166,0.9579,0.8597727,0.0015963165,0.0010367798,0.00036570433,0.00026895836,0.0006298138,0.00016422005,9.445055e-05,0.00049803103,0.048272118,0.073702455,0.00010919659,0.0048623662,0.63329804,0.14982288,0.0007077104,0.017379947,0.9653869,0.91767186,2.803291e-05,0.00012359206,0.0019219832,0.0012891374,0.00015814733,0.0005017541,0.0010394526,0.0012977738,0.0018246502,0.0023840885,0.0054206927,0.001668636,0.0018551527,0.082616374,0.061749797,0.0011806604,0.0015196349,0.0030808835,0.0020909172,0.002166298,0.0041031726,0.0050251917,0.0064520994,0.011973761,0.008143043
1805,7.22,313.22,0.0064908117,0.94633126,0.9499789,0.003577509,0.0024768785,0.0017218556,0.005072538,0.87665707,0.008015118,0.008252894,0.8907276,0.869172,0.0013191333,0.016649637,0.9575255,0.85548073,0.0017576205,0.0011407438,0.00039927324,0.00029491805,0.0006965585,0.00016082666,8.500747e-05,0.0005205185,0.042745586,0.09379572,0.000112323614,0.0037606838,0.644154,0.18285167,0.0007529896,0.012293634,0.96549356,0.9270845,2.7160479e-05,0.000105807456,0.0016613131,0.0012432798,0.00016931305,0.00049779797,0.0011163492,0.001344713,0.0016897387,0.0026055474,0.005380404,0.0017715708,0.0019059696,0.08503989,0.061857942,0.0012024324,0.0015103746,0.0029768802,0.002117211,0.0021488767,0.0041645532,0.0054697497,0.007217885,0.013410585,0.008420221
1806,7.224,313.224,0.0067499047,0.95021015,0.9531378,0.0036014977,0.002402836,0.0018791264,0.005324912,0.8789421,0.007962816,0.008182312,0.896399,0.8767247,0.0013045613,0.015406603,0.95732224,0.85517347,0.0017347975,0.0011958589,0.00044278285,0.0003214102,0.0007142087,0.00016363125,9.439256e-05,0.00054405275,0.03501394,0.119047284,0.00014191466,0.0034820358,0.64881337,0.21497925,0.00093808735,0.011428452,0.9655985,0.930261,2.8087876e-05,0.00011334673,0.001608775,0.0011731504,0.00017919517,0.0005267963,0.0012400658,0.001572478,0.0017463346,0.002761265,0.00516308,0.0017403532,0.0019790903,0.089816116,0.06412718,0.001233985,0.0014205051,0.002781204,0.001954225,0.0021164918,0.0039018015,0.0056190053,0.0076754238,0.014345281,0.008577911
1807,7.228,313.228,0.0067521553,0.9525193,0.95463026,0.0035869142,0.0023407147,0.0019415877,0.005383674,0.8825866,0.008634519,0.008299747,0.8980704,0.88625723,0.0013108517,0.015308553,0.9585908,0.8641861,0.0016471972,0.0012143366,0.00048348878,0.0003504426,0.0006725678,0.0001655544,0.0001186949,0.00058059866,0.03086864,0.14293513,0.00016516211,0.0036040994,0.6439522,0.21659307,0.00091104815,0.011475821,0.9653587,0.92943466,2.4045856e-05,0.00011124839,0.0014918739,0.0010597081,0.00019255916,0.0005555827,0.0013109554,0.001708483,0.0018348004,0.0027920827,0.004724224,0.0017690227,0.0021827403,0.08885615,0.060929403,0.0012629908,0.0013162461,0.002709942,0.0017839047,0.0020367324,0.0035433653,0.0057341,0.007733906,0.014135971,0.009084209
1808,7.232,313.232,0.0068069287,0.95402074,0.9559271,0.0034542687,0.0022533885,0.0017912213,0.005366858,0.89062226,0.008574412,0.0078178635,0.9036073,0.8948114,0.001365775,0.015180042,0.96060795,0.8836119,0.0014863089,0.0011518208,0.0004978556,0.00034031284,0.0006486551,0.0001823266,0.00012747601,0.00056113367,0.033750117,0.15731907,0.00015965367,0.0034589055,0.6421202,0.20872763,0.0005939875,0.010533564,0.9662724,0.92861146,1.8092649e-05,0.00011278232,0.0012403907,0.00091187324,0.00018823412,0.0005572724,0.0013325587,0.0017180477,0.0017609993,0.0027526438,0.004321158,0.0017753434,0.002214011,0.085880704,0.05887828,0.0012726178,0.0012823384,0.0026531024,0.0015967247,0.0019021871,0.0032115974,0.0057117837,0.0073142806,0.013109687,0.00831854
1809,7.236,313.236,0.0063964133,0.95644945,0.95697725,0.003379343,0.0020746477,0.0016373923,0.0048068436,0.8922706,0.0074387197,0.0068819295,0.9062404,0.90268147,0.0013132009,0.014160213,0.9622133,0.8979347,0.0012587797,0.00097506895,0.00046594802,0.0003051426,0.0006424975,0.0001881749,0.00012218402,0.00054146996,0.034037422,0.1755295,0.00014493409,0.0032555459,0.6398937,0.20462084,0.00039583302,0.0089577865,0.9677214,0.93219244,1.3688351e-05,0.00011229405,0.0010723992,0.00081995747,0.000188061,0.00056697894,0.0014073973,0.0019372524,0.0017869899,0.0027483616,0.004401991,0.0018560217,0.002381162,0.091455236,0.054642253,0.0012591262,0.0012655956,0.002814106,0.0014461543,0.0016999972,0.0028624416,0.005798454,0.00717009,0.011642921,0.008014378
1810,7.24,313.24,0.006328895,0.95976245,0.9594826,0.0032543824,0.0019084341,0.0016425411,0.0042168396,0.8948553,0.006302256,0.0057922946,0.9113119,0.91145647,0.0012517166,0.012978069,0.9634147,0.9021845,0.0010389409,0.0007879843,0.00040751116,0.00025732492,0.0006168534,0.00018656754,0.00011265248,0.0005351326,0.03441594,0.18317813,0.00014076829,0.0034937947,0.64153355,0.2133972,0.0003323127,0.009006744,0.9691786,0.9338373,1.4287425e-05,0.00015682288,0.0010557184,0.00083000906,0.00020081337,0.00058332103,0.0015206345,0.002243693,0.0018113744,0.002852404,0.004717393,0.0020377783,0.0027587528,0.09877008,0.054105468,0.0013560678,0.0012792088,0.0030916298,0.0014300307,0.0016497673,0.0029982734,0.0065622623,0.007812717,0.011746267,0.0077200495
1811,7.244,313.244,0.0060895914,0.9612467,0.9604179,0.0033193722,0.0018792436,0.0015227173,0.0038027614,0.8987115,0.0058126696,0.0049252813,0.90906954,0.914147,0.0012327237,0.012976107,0.96419173,0.8998258,0.00087695336,0.00068007613,0.00037993796,0.00023727937,0.0006185041,0.00017156026,0.00010728284,0.0005990472,0.042044707,0.18605188,0.000139109,0.004247093,0.6399362,0.21159112,0.00028857673,0.009011546,0.9705061,0.93541616,1.5253041e-05,0.00016411908,0.0010268355,0.0008572882,0.00020617442,0.0005640034,0.0015126005,0.002468724,0.0017860637,0.0028106514,0.0049062488,0.0021410906,0.0032816834,0.10518455,0.051327314,0.0013799425,0.0011924999,0.0031125187,0.0013447355,0.0015129895,0.002917328,0.006885355,0.0077843955,0.011066508,0.0074460288
1812,7.248,313.248,0.005681474,0.9612588,0.96095437,0.0034112919,0.0019997337,0.0013517734,0.003674104,0.9024017,0.0067394874,0.004079734,0.90438884,0.91388154,0.0012475793,0.014368223,0.96503353,0.8916182,0.00081182225,0.00065344246,0.0003905076,0.00023997338,0.0006605585,0.0001620302,0.00012070131,0.0007543212,0.054641504,0.1765584,0.00013147146,0.0055173,0.63354206,0.1824148,0.00025585905,0.008184553,0.97146577,0.93700516,1.6346981e-05,0.0001447457,0.0009989748,0.00091027067,0.00019671443,0.0005262957,0.0014400978,0.002577451,0.0017241677,0.002674458,0.004950193,0.0021071406,0.0035709704,0.11447319,0.051656686,0.0013798026,0.0011814333,0.0032458387,0.0013675627,0.0015931005,0.003175068,0.007363779,0.009032038,0.01191742,0.0069465376
1813,7.252,313.252,0.005594117,0.961922,0.9615504,0.0034647305,0.0022335567,0.0012849021,0.0034907116,0.90681887,0.0067217983,0.0036963213,0.90300554,0.9156966,0.0012316833,0.015952751,0.9662306,0.8805329,0.0007942398,0.00061954896,0.00039927382,0.00023733571,0.00067506364,0.00016396439,0.00014735686,0.00087523623,0.06299837,0.14671242,0.000123972,0.006926669,0.62750185,0.15376514,0.0002301356,0.0076368274,0.97099507,0.9350883,1.6775264e-05,0.000119870194,0.0009621475,0.0008894065,0.00018089247,0.00047509128,0.0012695198,0.0025742045,0.0016235257,0.0024401497,0.005036591,0.0019500556,0.0037098376,0.11697781,0.050296288,0.0014434294,0.0011274291,0.0031900075,0.0012646429,0.0014461556,0.0030822968,0.007539609,0.009367441,0.012956725,0.0071912245
1814,7.256,313.256,0.005698764,0.963281,0.96235776,0.0038892324,0.0025149279,0.0013157254,0.0033261643,0.9058249,0.006788845,0.0037593977,0.89884514,0.9147828,0.001254239,0.016876318,0.96662873,0.86027235,0.00070186466,0.0006088899,0.00041164886,0.0002315175,0.00069903897,0.00019246868,0.00018049861,0.0008486539,0.06932926,0.13647291,0.00012265083,0.008402332,0.6355857,0.15168989,0.00021774051,0.00728117,0.9696639,0.93135124,1.6250162e-05,0.00012327767,0.0008918479,0.0008044124,0.00017041182,0.00042323105,0.0010680199,0.0023786905,0.0015517297,0.002301739,0.0047834283,0.0018381701,0.0036882996,0.12357299,0.052240487,0.0015449978,0.0011696647,0.0033054212,0.0012583757,0.001382958,0.0032747223,0.0075772414,0.009994685,0.012568327,0.0069834697
1815,7.26,313.26,0.0061954204,0.9645858,0.9639244,0.0039805267,0.002752407,0.0013881928,0.0032726417,0.90893596,0.0062838276,0.0038597356,0.90094286,0.9161966,0.0012072243,0.017745141,0.9680664,0.85238874,0.0006817729,0.00057086116,0.00042628346,0.0002386698,0.0006706917,0.00020282465,0.00019975654,0.0008197708,0.07765993,0.12535149,9.0830545e-05,0.008714115,0.6455042,0.14067021,0.00014974955,0.006050272,0.9702583,0.92783517,1.3252263e-05,9.934808e-05,0.0007726634,0.00066623575,0.00015682602,0.00037266628,0.00085717876,0.0021408235,0.0014832428,0.0019188274,0.004376835,0.0017209535,0.0034146477,0.106635295,0.050332375,0.0014449952,0.0010770807,0.0032305247,0.0011903917,0.0012554474,0.0031801218,0.00764553,0.009856951,0.013002755,0.0069078896
1816,7.264,313.264,0.006652626,0.9653949,0.96391034,0.0039769947,0.0029420822,0.001417875,0.0029798283,0.90884,0.006782434,0.004041191,0.90139586,0.9181554,0.0011665364,0.017821059,0.96894246,0.84826344,0.00059913856,0.0005351357,0.00043781596,0.00022894131,0.0006361918,0.00020132736,0.00022417365,0.0007822948,0.08655532,0.11475996,7.878091e-05,0.009741154,0.66441375,0.13433547,0.00010590809,0.005337066,0.9705721,0.924761,1.0462927e-05,7.6494645e-05,0.00062302063,0.0005364505,0.00014589554,0.0003132301,0.0006737068,0.0017738213,0.0013850069,0.0014999469,0.0037424557,0.0015229349,0.0027659747,0.09466965,0.04595686,0.0011011338,0.00093262043,0.002838049,0.0011004715,0.0011731593,0.0031499236,0.0074616633,0.009658492,0.013001979,0.0068428377
1817,7.268,313.268,0.00668914,0.9663174,0.9651752,0.0035250848,0.002717587,0.0016079595,0.0029286388,0.906216,0.007412358,0.004533,0.90481174,0.9222534,0.0011091913,0.016512582,0.96970695,0.84849185,0.00063258316,0.00048658482,0.00042616844,0.00021947909,0.00062647625,0.00018549581,0.00025688566,0.0007815217,0.08252304,0.12147893,7.763051e-05,0.010088934,0.6763187,0.14260206,0.00011046867,0.004272608,0.97039366,0.92296445,1.0644032e-05,6.2276056e-05,0.0005658584,0.00048827258,0.00013467623,0.00026339348,0.000552181,0.0016062503,0.0013709676,0.0010791909,0.0031632818,0.0013918146,0.0022484472,0.08247581,0.0401941,0.000877694,0.00088570744,0.0029506776,0.0011580626,0.0012266722,0.0036249184,0.008307906,0.01030798,0.014141341,0.007126228
1818,7.272,313.272,0.006837713,0.96778464,0.96719044,0.0034350615,0.0029196218,0.0019352648,0.0031539716,0.91003025,0.0071916324,0.004508774,0.91103965,0.9267558,0.0011055518,0.016300835,0.97028816,0.85195667,0.00072041055,0.00043018887,0.00037703358,0.00021050095,0.0006360063,0.00017122457,0.0002448257,0.0007534705,0.07639652,0.13428007,6.943094e-05,0.008733368,0.6850345,0.16256572,0.000132551,0.0030304529,0.9702936,0.92194015,1.3051612e-05,5.4943735e-05,0.00054717384,0.00048194433,0.00012357732,0.00022435904,0.00051550934,0.0014714088,0.0013049204,0.0008449217,0.0027706125,0.0011991971,0.0018478067,0.075380296,0.03519201,0.0007420028,0.00088978786,0.0030615693,0.0010933892,0.0011516272,0.0037677381,0.009418701,0.010635569,0.015578506,0.006894422
1819,7.276,313.276,0.0070089274,0.9675308,0.96730644,0.0034335842,0.0031385068,0.002023628,0.0033095982,0.90870476,0.0074932976,0.0046945186,0.90836644,0.9287078,0.0010939904,0.016347228,0.9704048,0.8475464,0.0008101094,0.00041472845,0.00036769384,0.0002251118,0.0006988951,0.00017426678,0.00024011779,0.0008068875,0.074123174,0.16360642,6.237561e-05,0.0075271167,0.6931319,0.19004472,0.00015458609,0.002028279,0.969816,0.9255327,1.7405002e-05,4.4510623e-05,0.00056381506,0.0005187451,0.000120630546,0.00021001301,0.00051953434,0.0014777164,0.0012959902,0.00060544926,0.0025793384,0.0011042194,0.0016969483,0.07627771,0.033136494,0.00067725877,0.00086245616,0.0031127378,0.0010580558,0.0010800111,0.0040253983,0.009949652,0.01144654,0.016568366,0.007594918
1820,7.28,313.28,0.007034841,0.96574336,0.9656992,0.0030868016,0.0027708837,0.0019239482,0.0034182,0.9044805,0.0074385265,0.004192159,0.90979546,0.9293599,0.0011139882,0.015898712,0.97017515,0.84261024,0.0010603605,0.00043808128,0.00038859437,0.0002686247,0.00079756556,0.00018957276,0.000270097,0.00089787564,0.073327236,0.19797336,5.95056e-05,0.0065076416,0.6932724,0.20044288,0.00018445555,0.0013801582,0.96963733,0.927031,2.3080105e-05,3.691577e-05,0.0006503065,0.0005842814,0.000121195626,0.0002139669,0.000523151,0.001382322,0.0013239143,0.0005315304,0.0026503103,0.0010681496,0.0015654787,0.08431346,0.03325678,0.00059832964,0.00077234756,0.0027595677,0.0009381889,0.0009956226,0.0038974169,0.010053674,0.011368353,0.017967993,0.007522566
1821,7.284,313.284,0.007817021,0.96414906,0.96361744,0.003440464,0.0031800899,0.002070801,0.0031860648,0.90057874,0.008706543,0.0049273293,0.90556234,0.9263594,0.0011651203,0.015004745,0.9683049,0.8423214,0.0011884329,0.0004735802,0.00041057097,0.0003061628,0.0009223528,0.00020854796,0.0003044301,0.00090095046,0.063180014,0.23131922,7.024583e-05,0.006221897,0.6921149,0.21717303,0.00023634147,0.0010874993,0.96866655,0.9244287,3.230474e-05,4.2166146e-05,0.00072085275,0.00062875135,0.00012836425,0.00022085449,0.00048757563,0.001356449,0.0014618516,0.00055959437,0.0028648556,0.0010984861,0.0015273591,0.093605764,0.03807627,0.00058771943,0.00072035735,0.002483844,0.0008525342,0.00088746287,0.003490564,0.009488437,0.010543488,0.017308762,0.007953172
1822,7.288,313.288,0.007615683,0.9632198,0.96294284,0.0032802427,0.0027626085,0.0020018686,0.0029677036,0.89836025,0.008712006,0.0053368355,0.9073762,0.9256985,0.0011451123,0.012443652,0.966153,0.84528565,0.001207437,0.00045720153,0.00041298528,0.00032654504,0.0009680802,0.00020787239,0.00032074444,0.00080798933,0.051455654,0.24839067,8.192104e-05,0.006655693,0.68714696,0.22967258,0.00028734704,0.00095487316,0.9681562,0.91910815,4.373921e-05,5.3858636e-05,0.00075922295,0.0006577555,0.00013127229,0.00022192384,0.00045910676,0.0013273337,0.0016436684,0.00063590205,0.0031096619,0.0010845688,0.001508239,0.10665145,0.046364963,0.0006102174,0.0007278395,0.0024933123,0.0008472157,0.0008886682,0.0032319285,0.009103351,0.00964726,0.015700871,0.007925312
1823,7.292,313.292,0.0075189495,0.96451116,0.9649161,0.0028650123,0.0022070191,0.0022362703,0.0028415555,0.8960941,0.007756843,0.0050041312,0.9147554,0.92949367,0.001049706,0.0102454685,0.9657639,0.8530111,0.0011867253,0.0004379293,0.00042761266,0.00034093147,0.000926042,0.00019798211,0.00035066032,0.00075680594,0.050033625,0.23833825,9.265515e-05,0.007221952,0.6887269,0.23648363,0.0003357799,0.0009732043,0.9688959,0.9206562,6.159284e-05,6.286402e-05,0.0007773219,0.00067368697,0.00013163002,0.00022329985,0.00046875083,0.0012911612,0.0018477874,0.0007180188,0.0035021654,0.0010724738,0.0016874648,0.12558132,0.051987253,0.0006291958,0.00070868095,0.0023478668,0.0007835041,0.0008746347,0.002789044,0.008571036,0.008444517,0.014330414,0.007828934
1824,7.296,313.296,0.00829121,0.96570355,0.96558726,0.002406368,0.0016521675,0.0022622354,0.0025657753,0.8880421,0.006630545,0.004340976,0.9164431,0.9314534,0.0009674242,0.008605149,0.96523774,0.86515474,0.0011329477,0.00041542467,0.0004404448,0.00031950956,0.00084653223,0.00019877049,0.00041116003,0.00072047504,0.054379478,0.23675165,0.000101179234,0.008543938,0.684637,0.23157342,0.00037755154,0.0011502765,0.9703427,0.9264124,7.68579e-05,6.479771e-05,0.0007482779,0.00063105754,0.00012622072,0.00021888684,0.0005112335,0.0012003524,0.0019715615,0.0008200575,0.0037578873,0.0010217222,0.0019397037,0.15075167,0.055785503,0.00062675396,0.0006788533,0.0023729908,0.00082774507,0.0009472323,0.0027159837,0.0073451106,0.008229324,0.013966121,0.007898379
1825,7.3,313.3,0.008431359,0.9661619,0.9654268,0.0023098928,0.0014196369,0.002315883,0.002324466,0.88192964,0.005527495,0.003673165,0.9155328,0.93306386,0.0009245499,0.0078094727,0.9648941,0.8762977,0.0012005704,0.00038575754,0.00045411827,0.0003106102,0.000787672,0.00020660402,0.0004698515,0.0006723563,0.062567815,0.22625789,0.00011106809,0.011538864,0.69246626,0.22244436,0.00044479547,0.0013962446,0.97077763,0.93026376,8.8620436e-05,6.9615715e-05,0.0007553732,0.00063174,0.00011597872,0.00020987507,0.00054781046,0.0011151949,0.0019554836,0.0010258044,0.0041462635,0.0009329066,0.0020294113,0.15904383,0.053696517,0.0006282826,0.0006932403,0.0023259015,0.00083648314,0.0009890652,0.0024831495,0.0068904436,0.008250115,0.014210978,0.007955464
1826,7.304,313.304,0.008612796,0.96609783,0.96533227,0.0024125585,0.0013095414,0.0021326412,0.001953043,0.8837916,0.005041088,0.003169251,0.918048,0.93563014,0.0009469331,0.0075792777,0.9651509,0.8801527,0.0011962736,0.00036060758,0.00046050205,0.00028625986,0.0007323641,0.00020349312,0.00054048817,0.0006636388,0.07076424,0.19240038,0.0001196733,0.016337546,0.69034266,0.20015489,0.0004779992,0.0017401163,0.9709989,0.92743176,9.171867e-05,7.5868935e-05,0.00080653734,0.000665933,0.000103326915,0.00018375127,0.0004956217,0.0010771193,0.0019225972,0.0011546809,0.004752328,0.0009316577,0.00196257,0.15885594,0.059083078,0.0006362876,0.00071405247,0.0022912442,0.0008216911,0.0010486781,0.0024855707,0.007157094,0.008585673,0.014996796,0.007984073
1827,7.308,313.308,0.008112314,0.9649204,0.96454096,0.0024621778,0.0012754592,0.001855921,0.00155585,0.8815908,0.0052973977,0.003279203,0.9206246,0.93588763,0.00096423796,0.007826057,0.9650624,0.8739357,0.0011085797,0.00036446567,0.0005052786,0.00028321563,0.00071997405,0.00020391266,0.0006883341,0.00073489704,0.084924124,0.15178232,0.00013115343,0.02614126,0.69462186,0.1744783,0.0004987115,0.002132842,0.9709509,0.9256157,8.969097e-05,6.952403e-05,0.00082352414,0.0007099995,9.4671464e-05,0.00016351647,0.00042105396,0.0009892037,0.0019991314,0.0012209022,0.0052659228,0.0010000431,0.001916501,0.16016687,0.066544734,0.00065009773,0.0007132456,0.0023803273,0.0008841863,0.0011671209,0.002656179,0.007524467,0.008769673,0.015802313,0.008825258
1828,7.312,313.312,0.0071927933,0.9633411,0.96369386,0.0024114181,0.001136105,0.0015266387,0.0012685824,0.87682694,0.0055585923,0.0033291103,0.92481005,0.9347327,0.0009620811,0.00862093,0.96554494,0.8652326,0.0011310412,0.0004008678,0.0006016401,0.00033557322,0.00074975577,0.00020588408,0.0008014125,0.00084343075,0.11781737,0.1247059,0.0001368256,0.03446914,0.7077616,0.1592176,0.0004806238,0.0023118607,0.9710841,0.925043,8.9038374e-05,7.403563e-05,0.00083285803,0.000729252,8.466656e-05,0.0001528154,0.00037787037,0.0009204597,0.002034028,0.0012624814,0.005339243,0.0010038667,0.0019049856,0.14768723,0.069723494,0.00068160944,0.00071944826,0.0026479017,0.0009826135,0.0013302135,0.0028882169,0.007150791,0.008563499,0.01635037,0.009161699
1829,7.316,313.316,0.00670392,0.9630043,0.96287376,0.002350901,0.0009811602,0.001295968,0.0009923162,0.87062573,0.0052368143,0.0031521688,0.92608696,0.9339192,0.0009790154,0.009205077,0.9657001,0.8531773,0.0009984267,0.00040453914,0.00069514004,0.00035471912,0.00074294704,0.00019921485,0.00083633413,0.0008994173,0.13184938,0.10491978,0.00012902459,0.03810724,0.71685237,0.14057237,0.0004497665,0.0024852336,0.9711267,0.92455196,8.2212006e-05,7.596233e-05,0.0007648808,0.0007193105,8.297875e-05,0.00014302497,0.0003559615,0.0009676044,0.0020034877,0.0014794299,0.005357512,0.0009053244,0.0018444572,0.1409811,0.072408535,0.00073037454,0.0007046289,0.0026310857,0.0010040824,0.0013917437,0.0028232583,0.006546273,0.007587665,0.015704513,0.010082021
1830,7.32,313.32,0.0069325822,0.9637082,0.9630365,0.0023197995,0.00084148446,0.0011674612,0.00082246825,0.86567765,0.0050194734,0.0025956933,0.92783916,0.93523425,0.0010474599,0.009973749,0.9657882,0.8278333,0.0009049687,0.00038331427,0.0007213431,0.00034792162,0.00071820465,0.00019549568,0.00089479,0.00085058593,0.13201346,0.080808684,0.000118531345,0.04281551,0.71497303,0.111780934,0.0003994733,0.0029372815,0.9703564,0.9132046,7.621737e-05,9.244916e-05,0.0007529477,0.0007046933,8.119039e-05,0.00014134758,0.00037130117,0.0010447794,0.0019502122,0.001683719,0.005854002,0.00088779436,0.0016730704,0.12945633,0.07887316,0.00083307544,0.0007411618,0.0025945469,0.0009993827,0.0014500252,0.0028556134,0.0064457264,0.0069848546,0.015834598,0.01061681
